observation_date;TEDRATE;Ted_lag;Ted_diff;R_BAB;BAB_lagged;R_BAB_SD;BAB_SD_lagged;BS;BS_SD;MarketReturn
2013-10-23;20;0;0;0.00558298732125726;0;0.00558298732125726;0;0.771574465509591;0.771574465509591;-0.00308467430980397
2013-10-24;21;20;1;-0.0050415889713334;0.00558298732125726;-0.0050415889713334;0.00558298732125726;0.766419481617627;0.766419481617627;0.00681288719778106
2013-10-25;20;21;-1;0.00122787264610281;-0.0050415889713334;0.00122787264610281;-0.0050415889713334;0.766922032026669;0.766922032026669;0.00056900239738189
2013-10-28;20;20;0;0.0115179061538396;0.00122787264610281;0.0115179061538396;0.00122787264610281;0.765253082202819;0.765253082202819;-0.000789027948727705
2013-10-29;20;20;0;-0.00131592351939995;0.0115179061538396;-0.00131592351939995;0.0115179061538396;0.766513725759726;0.766513725759726;0.00483257505304269
2013-10-30;20;20;0;0.00223432106454867;-0.00131592351939995;0.00223432106454867;-0.00131592351939995;0.760956309780275;0.760956309780275;-0.00130458299896707
2013-10-31;20;20;0;0.0042599404399709;0.00223432106454867;0.0042599404399709;0.00223432106454867;0.755279049156865;0.755279049156865;0.00262478260917809
2013-11-01;20;20;0;0.00116024955818848;0.0042599404399709;0.00116024955818848;0.0042599404399709;0.749495104796666;0.749495104796666;-0.00288800432149061
2013-11-04;19;20;-1;-0.00414946625545735;0.00116024955818848;-0.00344891331169486;0.00116024955818848;0.745958839381781;0.757211241867144;0.00326382713705731
2013-11-05;19;19;0;0.0212391549326829;-0.00414946625545735;0.0212185700698043;-0.00344891331169486;0.7341851659165;0.746132040301942;-0.00311157290452924
2013-11-06;19;19;0;-0.00795025461643495;0.0212391549326829;-0.00783449429482425;0.0212185700698043;0.722471276761959;0.734548332489956;0.00352532048115739
2013-11-07;19;19;0;-0.0069867493327111;-0.00795025461643495;-0.00879271977303482;-0.00783449429482425;0.718508220394046;0.730692390471626;0.00444205037789502
2013-11-08;18;19;-1;0.00289055074584094;-0.0069867493327111;0.00289189481840774;-0.00879271977303482;0.721953490477988;0.73469000821663;-0.000302829084365963
2013-11-11;0;18;-18;0.00777999844492715;0.00289055074584094;0.00929050232661378;0.00289189481840774;0.722833322069122;0.735732812138345;0.0032583264671282
2013-11-12;16;0;16;0.0062786485914395;0.00777999844492715;0.00325769238475721;0.00929050232661378;0.721705779232335;0.734251418035477;-0.00344537575237225
2013-11-13;16;16;0;-0.0033736395198509;0.0062786485914395;-0.0031335895136558;0.00325769238475721;0.724636115930575;0.736230856822256;-0.00238528592582143
2013-11-14;16;16;0;0.0120887102117451;-0.0033736395198509;0.013509745170592;-0.0031335895136558;0.723419433560829;0.73517409264186;0.0104728636539835
2013-11-15;16;16;0;0.00283345865191677;0.0120887102117451;0.004651514264877;0.013509745170592;0.722336435643715;0.734414315128393;0.00207985870513228
2013-11-18;15;16;-1;-0.00443385120479658;0.00283345865191677;-0.00545135150895224;0.004651514264877;0.720641990765466;0.732622142217568;0.00618845222163689
2013-11-19;16;15;1;-0.000522590706611035;-0.00443385120479658;0.00105372375367605;-0.00545135150895224;0.722409584759245;0.734654853244057;-0.00348384844934047
2013-11-20;16;16;0;0.00173474390822987;-0.000522590706611035;0.00170427450670369;0.00105372375367605;0.720306220233026;0.732924218008495;0.000955044385633208
2013-11-21;17;16;1;-0.00799813611722903;0.00173474390822987;-0.00853160730354613;0.00170427450670369;0.719591254335571;0.732109711815185;-0.000650940494910324
2013-11-22;17;17;0;-0.00209968641661899;-0.00799813611722903;-0.00230720500438842;-0.00853160730354613;0.722126221608771;0.734660106865823;0.0024967159920315
2013-11-25;16;17;-1;0.0145948649508455;-0.00209968641661899;0.0148599150876078;-0.00230720500438842;0.719692515891642;0.73230549294165;0.00877640188132389
2013-11-26;17;16;1;0.00468054844227381;0.0145948649508455;0.00478156608387197;0.0148599150876078;0.710026431972241;0.722747471237545;-0.00106237130307163
2013-11-27;17;17;0;-0.00376582090513483;0.00468054844227381;-0.00329529741583214;0.00478156608387197;0.708281161157898;0.721063509224973;0.00657260924836933
2013-11-28;0;17;-17;-0.00230290572262046;-0.00376582090513483;-0.00218704108624288;-0.00329529741583214;0.70768896637401;0.72032308557705;0.00387546745687439
2013-11-29;18;0;18;0.00145228465993715;-0.00230290572262046;0.0014910737040137;-0.00218704108624288;0.70555522794921;0.718272989418205;0.00191001313466899
2013-12-02;19;18;1;-0.000491284118616518;0.00145228465993715;0.000411260742418235;0.0014910737040137;0.704945064928915;0.717666896406813;-0.000355118922309772
2013-12-03;18;19;-1;0.00648319517903677;-0.000491284118616518;0.00651491507517461;0.000411260742418235;0.891182665626641;0.893933953452344;-0.0189917846917025
2013-12-04;18;18;0;0.00106997217165129;0.00648319517903677;0.000505554168641828;0.00651491507517461;0.896871304055017;0.89958574305448;-0.0089739141748163
