Date;Market Return;SML;HML;Risk Free Rate
20090101;0;-7,41E-08;-3,18E-08;0.0000044
20090102;0.0359875973083519;0.00987112493944172;-0.0216688604927231;0.0000044
20090105;0.0484286942401375;-0.0315086629962209;0.0124716984262858;0.0000044
20090106;0.01810009718173;-0.0287969769500552;0.0374198127513944;0.0000044
20090107;-0.0285168834267987;0.0342666224451537;-0.00768240270034262;0.0000044
20090108;0.0037460083517562;0.00239306092933538;0.00687847360915448;0.0000044
20090109;0.00091771183848266;0.0113598572042933;-0.00555810394301842;0.0000044
20090112;-0.00323960880195595;0.0149167289494025;0.00200394678295111;0.0000044
20090113;-0.013705770527994;0.01512365603673;-0.00127564470002013;0.0000044
20090114;-0.047004694251873;0.0184155820219647;0.00819868713881049;0.0000044
20090115;0.00825313978143849;-0.00451300835277979;0.000594831204280441;0.0000044
20090116;0.013944609809758;-0.0104124941748863;-0.00293940194061233;0.0000044
20090119;-0.0161141070231979;0.0117915994955802;-0.00772243546050798;0.0000044
20090120;-0.0155347992475837;0.00144926621108273;0.0149031348754143;0.0000044
20090121;0.00477680777466638;-0.0152545586367845;-0.00434988108326647;0.0000044
20090122;-0.00127868852459012;-0.00583357821636566;0.00348462480326324;0.0000044
20090123;-0.0140179245592726;0.0127960299257592;-0.00156396999473945;0.0000044
20090126;0.029566491309849;-0.030607890053545;0.00806763664308297;0.0000044
20090127;-0.0110277472349785;-0.000851567012520366;0.0154571289114892;0.0000044
20090128;0.0203067263987442;-0.0128183850697695;0.00507626052868244;0.0000044
20090129;-0.00868534068328952;0.0123595801230733;-0.0233604468762666;0.0000044
20090130;0.0160356923474831;-0.0128470273408704;-0.0154935628305369;0.0000044
20090202;-0.0189327648200591;0.0155272698664788;0.00484844666320536;0.0000096
20090203;0.0105085625324339;-0.0190494258352124;-0.0120137585168471;0.0000096
20090204;0.0246180510977019;-0.0369645320047445;0.0191367755418631;0.0000096
20090205;-0.0136265388591299;0.00920072884363668;-0.00773416357752069;0.0000096
20090206;0.0196265243902438;-0.035212623089435;0.00748979405548768;0.0000096
20090209;0.00348844452750274;-0.0127282366442038;0.0149969128663226;0.0000096
20090210;-0.0113601092556956;0.0222070860741423;0.00106112125087961;0.0000096
20090211;-0.0127464523420822;0.0170277102272926;-0.00900198156020187;0.0000096
20090212;0.00162182789543985;-0.00257446585662287;0.00453791033396831;0.0000096
20090213;0.0166682541194398;-0.0187120209764968;-0.00275552915180069;0.0000096
20090216;-0.00543376428705267;-0.00310449571653007;-0.0127073307638683;0.0000096
20090217;-0.0212258226576236;0.013168919918087;-0.00636665950109025;0.0000096
20090218;-0.0122545874502761;-0.00596604638244177;-0.00257285072789047;0.0000096
20090219;0.00113673270542392;-0.0156810838046526;-0.00076988411834569;0.0000096
20090220;-0.0221573398215733;0.017319177724874;-0.000368378243067769;0.0000096
20090223;0.00272045650587227;-0.0165860406636352;0.0163644912389914;0.0000096
20090224;-0.0225648491265219;0.00272996156730478;0.0132141709183083;0.0000096
20090225;-0.0172974070814434;0.00957706978134796;-0.00158993026904367;0.0000096
20090226;0.0186008060349281;-0.0251791953830236;0.00844085437038835;0.0000096
20090227;-0.0243143620438944;-0.00336432637288133;0.00430939966955775;0.0000096
20090302;-0.0317828920005544;0.0200995169457083;0.0108862551864128;0.0000104
20090303;-0.0282441381779132;0.0074095460465592;-0.0160716452816048;0.0000104
20090304;0.0110513519487216;-0.0000831509468515309;0.00570419039617124;0.0000104
20090305;-0.036362311447934;0.0106324243946298;-0.0138477509369108;0.0000104
20090306;-0.0239337568058078;-0.010239431883157;0.0606628433615826;0.0000104
20090309;-0.000774743366259933;-0.0205883248787214;0.00176942511775494;0.0000104
20090310;0.0314402015894555;-0.0229698588579351;-0.0103966195850505;0.0000104
20090311;0.0156355709238518;-0.00330725084074667;-0.0106591196637121;0.0000104
20090312;-0.00284953001258248;0.0197907305620282;-0.00743950930420763;0.0000104
