observation_date;TEDRATE;Ted_lag;Ted_diff;R_BAB;BAB_lagged;R_BAB_SD;BAB_SD_lagged;MarketReturn;BS;BS_SD
21.04.1987;150;0;150;-0.0104329719327211;0.00246706492997462;-0.00354311488654443;-0.00823450798207146;1.611;0.260014244226912;0.433648041900589
22.04.1987;152;150;2;0.000173783122348325;-0.0104329719327211;0.0030396562766252;-0.00354311488654443;0.961;0.261801860392953;0.430955337704697
23.04.1987;151;152;-1;0.00430562581126634;0.000173783122348325;0.00290340768548768;0.0030396562766252;-0.289;0.261546476786877;0.429938095374281
24.04.1987;130;151;-21;0.0062214807882062;0.00430562581126634;-0.00851493770615185;0.00290340768548768;1.771;0.261687907283507;0.430108579366749
27.04.1987;144;130;14;-0.00965628723493587;0.0062214807882062;-0.00428081896865955;-0.00851493770615185;-1.409;0.263243877327495;0.43417205639839
28.04.1987;130;144;-14;-0.00498118504178705;-0.00965628723493587;0.00394913172788878;-0.00428081896865955;-0.189;0.261329606157508;0.433448166162498
29.04.1987;135;130;5;-0.00357912739930317;-0.00498118504178705;0.00400848914275167;0.00394913172788878;-1.609;0.261839416078604;0.4338565008399
30.04.1987;159;135;24;-0.00167101145707503;-0.00357912739930317;-0.0112827249846542;0.00400848914275167;-0.179;0.263448371755437;0.436935989702166
01.05.1987;159;159;0;3.76870418593255E-05;-0.00167101145707503;-0.00498429735263714;-0.0112827249846542;0.471;0.263942035270505;0.432355519725081
04.05.1987;0;159;-159;0.00387912100091304;3.76870418593255E-05;-0.00379688554960192;-0.00498429735263714;0.681;0.262776784369735;0.433380739665152
05.05.1987;150;0;150;-0.00491868608517696;0.00387912100091304;0.000496385725306414;-0.00379688554960192;1.141;0.262817002863377;0.436548221830071
06.05.1987;181;150;31;0.0103533877336281;-0.00491868608517696;-0.00136684385804804;0.000496385725306414;-0.111;0.263420259261161;0.437412628069016
07.05.1987;172;181;-9;0.0047079708272884;0.0103533877336281;0.00425550447593025;-0.00136684385804804;0.339;0.262775293594847;0.438866249258293
08.05.1987;172;172;0;-0.00223660499727347;0.0047079708272884;-0.0025494590292924;0.00425550447593025;1.789;0.263102434602222;0.438933871374777
11.05.1987;154;172;-18;0.0115369357978286;-0.00223660499727347;0.0104600166329783;-0.0025494590292924;0.049;0.263761938899152;0.44086639542028
12.05.1987;165;154;11;-0.00146894402460712;0.0115369357978286;0.00473036633865951;0.0104600166329783;-0.141;0.264307566295741;0.439329943485723
13.05.1987;166;165;1;-0.00791131038760547;-0.00146894402460712;-0.00294072689704308;0.00473036633865951;-0.301;0.263744189440983;0.440034383202466
14.05.1987;152;166;-14;-0.000458923893313699;-0.00791131038760547;0.0118713821005279;-0.00294072689704308;-0.431;0.264519560926772;0.441203980921538
15.05.1987;130;152;-22;0.00960133220710068;-0.000458923893313699;-0.00148846210252907;0.0118713821005279;0.269;0.264637551448313;0.44223478191083
18.05.1987;169;130;39;-0.00143827547876417;0.00960133220710068;-0.00775342418080974;-0.00148846210252907;0.229;0.26677228047127;0.440788594765802
19.05.1987;178;169;9;0.00287247409708891;-0.00143827547876417;7.10103706585412E-05;-0.00775342418080974;0.059;0.266793134438531;0.441710648330504
20.05.1987;200;178;22;-0.00300758154361681;0.00287247409708891;0.0066889562733209;7.10103706585412E-05;-1.941;0.267680712613022;0.442007668151607
21.05.1987;209;200;9;-0.00245408955954952;-0.00300758154361681;-0.0022164797633286;0.0066889562733209;-0.631;0.2667022428083;0.446579874740103
22.05.1987;208;209;-1;-0.00403554023153942;-0.00245408955954952;0.000136272896718793;-0.0022164797633286;-2.031;0.264789470386003;0.446468438860226
26.05.1987;176;208;-32;-0.0159397989226258;-0.00403554023153942;-0.00428036835262299;0.000136272896718793;-0.531;0.264834581477164;0.448573878824736
27.05.1987;155;176;-21;-0.000369262551879327;-0.0159397989226258;-0.00206106788927158;-0.00428036835262299;0.689;0.267362338171725;0.446698427405477
28.05.1987;174;155;19;-0.00331890645499342;-0.000369262551879327;-0.00394957885151893;-0.00206106788927158;0.439;0.268392236733887;0.442748290555982
29.05.1987;170;174;-4;0.00239267954661345;-0.00331890645499342;-0.0138508375357206;-0.00394957885151893;2.199;0.269470154880068;0.442675442864322
01.06.1987;155;170;-15;0.00028265911728965;0.00239267954661345;-0.000225739776836593;-0.0138508375357206;0.089;0.269764149604271;0.448396010707224
02.06.1987;155;155;0;0.00709674089857765;0.00028265911728965;-0.00231144402969568;-0.000225739776836593;0.579;0.26942294202659;0.450227103570512
03.06.1987;168;155;13;-0.00261628896531548;0.00709674089857765;0.00317058605584607;-0.00231144402969568;-0.021;0.270013359662036;0.451855387663582
04.06.1987;165;168;-3;0.00100337258746258;-0.00261628896531548;0.000175275580982774;0.00317058605584607;-0.018;0.270992720516544;0.452361845512827
05.06.1987;163;165;-2;0.00289371235951257;0.00100337258746258;0.00710247334569885;0.000175275580982774;-0.438;0.271668552640629;0.452879535618703
08.06.1987;165;163;2;-0.00583202774464741;0.00289371235951257;-0.00076207581022074;0.00710247334569885;1.372;0.272092913707063;0.453702532866554
09.06.1987;180;165;15;0.000659504862761438;-0.00583202774464741;0.00156683251593628;-0.00076207581022074;0.522;0.272694485694816;0.456199633111228
10.06.1987;183;180;3;0.00165800544107978;0.000659504862761438;0.00267255356479838;0.00156683251593628;-0.278;0.27296032821151;0.456144586777695
11.06.1987;171;183;-12;0.00248693238259069;0.00165800544107978;-0.00539817120740183;0.00267255356479838;0.902;0.274583587812871;0.456935494299216
12.06.1987;170;171;-1;-0.00274117029876642;0.00248693238259069;0.00130121898192205;-0.00539817120740183;0.222;0.274122471389632;0.458176788608665
15.06.1987;147;170;-23;-0.00444908034131889;-0.00274117029876642;0.00207949712791162;0.00130121898192205;0.152;0.274117408448785;0.458601236861044
16.06.1987;156;147;9;-0.00415865215720327;-0.00444908034131889;0.00303302170614412;0.00207949712791162;0.362;0.274618897586166;0.461063675337789
17.06.1987;154;156;-2;-0.0035909486233029;-0.00415865215720327;-0.0013547037559371;0.00303302170614412;0.882;0.275139926899808;0.4603489922319
18.06.1987;154;154;0;0.00181847225562452;-0.0035909486233029;-0.00438496834148693;-0.0013547037559371;0.432;0.275197210002207;0.460493584158186
19.06.1987;159;154;5;0.00144378789834163;0.00181847225562452;-0.00343141537414508;-0.00438496834148693;0.482;0.275134994522864;0.461474656461347
22.06.1987;153;159;-6;-0.00871432355423758;0.00144378789834163;-0.00314744345780132;-0.00343141537414508;0.092;0.275097506357337;0.462487406501268
23.06.1987;141;153;-12;0.00373410274841767;-0.00871432355423758;0.00274123235440036;-0.00314744345780132;0.212;0.276170333416423;0.462322458353498
24.06.1987;136;141;-5;0.00134577145415912;0.00373410274841767;0.00190887626029633;0.00274123235440036;0.292;0.275876657532618;0.462076856543219
25.06.1987;135;136;-1;0.000474297390146017;0.00134577145415912;-0.00803180606735652;0.00190887626029633;0.652;0.275793406680105;0.461903656620909
26.06.1987;141;135;6;0.00272947082420189;0.000474297390146017;0.0035003910276584;-0.00803180606735652;-0.298;0.275488774664441;0.463709812041295
29.06.1987;158;141;17;0.00925678748244898;0.00272947082420189;0.000508368677515315;0.0035003910276584;-0.418;0.275646838458129;0.463227552528646
30.06.1987;146;158;-12;0.00633799296893795;0.00925678748244898;0.0012842501025597;0.000508368677515315;0.572;0.274043481844456;0.463034720305726
01.07.1987;155;146;9;-7.09983828987844E-05;0.00633799296893795;0.00198241726966707;0.0012842501025597;-0.438;0.27536772342676;0.46240134989109
02.07.1987;140;155;-15;-0.00167781265566744;-7.09983828987844E-05;0.00993093750867688;0.00198241726966707;0.072;0.26932522850196;0.462665201840065
06.07.1987;133;140;-7;0.00221977612343843;-0.00167781265566744;0.00493396055610796;0.00993093750867688;-1.018;0.270605241560139;0.459612075773686
07.07.1987;146;133;13;0.00687848014697777;0.00221977612343843;-0.000824547100394789;0.00493396055610796;-0.219;0.270088964030992;0.462320697847832
08.07.1987;143;146;-3;0.00115019906791679;0.00687848014697777;-0.00085685133122623;-0.000824547100394789;0.651;0.269262840838679;0.447711408706578
09.07.1987;139;143;-4;0.00347656239303215;0.00115019906791679;0.0010391888976769;-0.00085685133122623;-0.189;0.27022036349759;0.450194493341739
10.07.1987;141;139;2;0.00329809878207987;0.00347656239303215;0.0069438902130262;0.0010391888976769;0.601;0.268895934158282;0.448843050979561
13.07.1987;133;141;-8;0.00154606952104178;0.00329809878207987;0.00224617652991658;0.0069438902130262;0.261;0.268506864828273;0.447113458581321
14.07.1987;142;133;9;-0.00824666377492259;0.00154606952104178;0.00387443974107371;0.00224617652991658;-0.109;0.268513702333267;0.449093154618836
15.07.1987;133;142;-9;0.0032869148425263;-0.00824666377492259;0.00344747555445977;0.00387443974107371;0.221;0.269343198477743;0.446478709237863
16.07.1987;136;133;3;0.000806027410015887;0.0032869148425263;0.00201003574583686;0.00344747555445977;-0.159;0.269673081921276;0.445156505382573
17.07.1987;138;136;2;-0.00172146169643634;0.000806027410015887;-0.00628674655817449;0.00201003574583686;0.931;0.270261971460176;0.444983430726047
20.07.1987;133;138;-5;0.0033121636945577;-0.00172146169643634;0.00334764832127111;-0.00628674655817449;-0.039;0.270627727109916;0.446311742440024
21.07.1987;118;133;-15;0.000304262545054811;0.0033121636945577;0.00150556056680113;0.00334764832127111;0.581;0.271436772608161;0.446924049197603
22.07.1987;128;118;10;-0.00115357418420684;0.000304262545054811;-0.0013911656536432;0.00150556056680113;0.481;0.272356425812141;0.448349355655588
23.07.1987;133;128;5;-0.000286062174677756;-0.00115357418420684;0.00180802769230407;-0.0013911656536432;-0.809;0.271684713707077;0.449130625182565
24.07.1987;125;133;-8;-0.00219374354526403;-0.000286062174677756;-0.00104923841313371;0.00180802769230407;-0.779;0.271558621269853;0.451120283747896
27.07.1987;125;125;0;-2.36075190067154E-05;-0.00219374354526403;-0.00116330178164963;-0.00104923841313371;-0.079;0.271974509178557;0.453242237826858
28.07.1987;120;125;-5;0.00135505731821482;-2.36075190067154E-05;-0.00120512723141624;-0.00116330178164963;-0.259;0.271392025368693;0.451754172830466
29.07.1987;114;120;-6;0.00108621070648063;0.00135505731821482;-0.00173272652561836;-0.00120512723141624;0.391;0.272519458459876;0.450331263420311
30.07.1987;93;114;-21;-0.000454181853573992;0.00108621070648063;0.00034792290286322;-0.00173272652561836;0.401;0.272655740483391;0.451117972245507
31.07.1987;93;93;0;0.00121715374999813;-0.000454181853573992;0.00222195743543995;0.00034792290286322;0.491;0.274975618746136;0.450472356220371
03.08.1987;101;93;8;0.0134759915790211;0.00121715374999813;0.00232458836033767;0.00222195743543995;0.911;0.276592779610712;0.452890573571623
04.08.1987;134;101;33;-0.00174085697960143;0.0134759915790211;0.000620574708304273;0.00232458836033767;0.731;0.277516748005645;0.453593832781419
05.08.1987;121;134;-13;-0.00946102237532115;-0.00174085697960143;0.00174409937950899;0.000620574708304273;0.221;0.280181479503765;0.458535072211918
06.08.1987;132;121;11;-0.00824467751985249;-0.00946102237532115;0.013198294966807;0.00174409937950899;-0.358;0.281847458518652;0.461911879271105
07.08.1987;121;132;-11;-0.00416010187581103;-0.00824467751985249;-0.000165442098218935;0.013198294966807;-0.288;0.282434252402219;0.460900312414822
10.08.1987;115;121;-6;0.0011009757294857;-0.00416010187581103;-0.00767909029991699;-0.000165442098218935;0.732;0.283917347131068;0.466222925479453
11.08.1987;106;115;-9;-0.00379862896634664;0.0011009757294857;-0.00555571213483138;-0.00767909029991699;1.112;0.284094113613833;0.469911392260189
12.08.1987;105;106;-1;0.0014280311696957;-0.00379862896634664;-0.00303848266221799;-0.00555571213483138;0.412;0.284886089959001;0.469511697734051
13.08.1987;98;105;-7;-0.00475055091336297;0.0014280311696957;0.00245768556539421;-0.00303848266221799;1.342;0.284972475563866;0.471862486518426
14.08.1987;98;98;0;0.000543183142666824;-0.00475055091336297;-0.00240189831451858;0.00245768556539421;1.372;0.285282415636783;0.472672251966883
17.08.1987;96;98;-2;-0.00200123707178848;0.000543183142666824;0.00191091486377134;-0.00240189831451858;-0.198;0.28566782623672;0.474643784054335
18.08.1987;98;96;2;0.00135878456035468;-0.00200123707178848;-0.00281762072072244;0.00191091486377134;0.632;0.287504897101569;0.47500429838395
19.08.1987;102;98;4;0.00123241436878769;0.00135878456035468;0.00164197421393071;-0.00281762072072244;-0.068;0.287613655912187;0.475668116346091
20.08.1987;95;102;-7;-0.00634862504262039;0.00123241436878769;-0.00282502102607793;0.00164197421393071;0.112;0.287357478268632;0.476918078749295
21.08.1987;96;95;1;-0.00464420628670912;-0.00634862504262039;-0.000943211771282336;-0.00282502102607793;-1.378;0.288368117627104;0.47988053298414
24.08.1987;89;96;-7;-0.00396151929288194;-0.00464420628670912;0.00215671619012868;-0.000943211771282336;0.132;0.28960734651641;0.480978697879143
25.08.1987;82;89;-7;-0.00793636490262457;-0.00396151929288194;-0.0042384610585756;0.00215671619012868;1.412;0.288936267347336;0.480876328821398
26.08.1987;75;82;-7;-0.00303122134926313;-0.00793636490262457;-0.00355812353697498;-0.0042384610585756;0.322;0.289935671147254;0.482848454278994
27.08.1987;77;75;2;0.00507710973373915;-0.00303122134926313;-0.00459227476771615;-0.00355812353697498;-0.568;0.289649106498898;0.483635026099874
28.08.1987;88;77;11;0.00228183288246146;0.00507710973373915;-0.00718526588398383;-0.00459227476771615;0.832;0.289760571969191;0.4829006831689
31.08.1987;0;88;-88;0.00300149618692402;0.00228183288246146;-0.00245866687440056;-0.00718526588398383;-0.448;0.290875028380515;0.484588974068205
01.09.1987;119;0;119;-0.000880882691527779;0.00300149618692402;0.00344990805731102;-0.00245866687440056;-0.798;0.290903362464874;0.484030118470001
02.09.1987;122;119;3;0.00122460052787113;-0.000880882691527779;0.000331633262348261;0.00344990805731102;-1.078;0.289552642232967;0.48358356167915
03.09.1987;112;122;-10;0.000169215313911119;0.00122460052787113;0.00503019472268245;0.000331633262348261;0.732;0.289968043189548;0.486152155349667
04.09.1987;93;112;-19;0.00283061261220244;0.000169215313911119;-0.00512769655933323;0.00503019472268245;-1.569;0.289388858223675;0.486050983619748
08.09.1987;118;93;25;-0.00343884219947601;0.00283061261220244;0.00118851402583543;-0.00512769655933323;-0.649;0.289864601909585;0.489274977768935
09.09.1987;126;118;8;-0.00277129763742787;-0.00343884219947601;-5.59209551488637E-05;0.00118851402583543;-0.429;0.288759172343823;0.490765611033596
10.09.1987;123;126;-3;-0.00237989398216758;-0.00277129763742787;0.00205705524197601;-5.59209551488637E-05;-0.889;0.289187943574865;0.489849349259789
11.09.1987;121;123;-2;-0.00074386117067169;-0.00237989398216758;-0.00659919261220916;0.00205705524197601;-1.249;0.290342539158464;0.491205023140453
14.09.1987;116;121;-5;2.58130915297394E-05;-0.00074386117067169;-0.0021475277113276;-0.00659919261220916;0.231;0.291556675985586;0.479886935077393
15.09.1987;122;116;6;0.00871505054652618;2.58130915297394E-05;-0.00103329745074079;-0.0021475277113276;0.941;0.291913449388559;0.478709884583844
16.09.1987;132;122;10;0.0013523356018173;0.00871505054652618;0.00245996609075506;-0.00103329745074079;1.361;0.294114199442409;0.481117888385566
17.09.1987;131;132;-1;-0.00442715531495402;0.0013523356018173;0.000421433033434876;0.00245996609075506;0.231;0.295712982908271;0.48348831518913
18.09.1987;127;131;-4;0.00116860334301;-0.00442715531495402;0.00672709467458008;0.000421433033434876;-1.319;0.296544314222757;0.484147728439552
21.09.1987;112;127;-15;0.00387083945038712;0.00116860334301;-0.00031811668974111;0.00672709467458008;-0.749;0.298036533006574;0.488983104574431
22.09.1987;120;112;8;-0.00481135952700358;0.00387083945038712;-0.00471582727486895;-0.00031811668974111;-0.019;0.301008798730694;0.492406954960723
23.09.1987;116;120;-4;-0.00066584425210971;-0.00481135952700358;0.000276456157250176;-0.00471582727486895;-0.079;0.301416027130914;0.494062423920634
24.09.1987;128;116;12;0.0019137403748396;-0.00066584425210971;0.00181416590251763;0.000276456157250176;-1.259;0.303506282069831;0.497764890979825
25.09.1987;119;128;-9;0.00436645800548842;0.0019137403748396;-0.00126725176796353;0.00181416590251763;2.181;0.302502710382644;0.504727926152071
28.09.1987;128;119;9;-0.00479189769985218;0.00436645800548842;-6.06861221122152E-05;-0.00126725176796353;0.601;0.301830289482521;0.506963914765493
29.09.1987;137;128;9;0.00286749581623873;-0.00479189769985218;0.00186407860962595;-6.06861221122152E-05;-0.229;0.302008436891309;0.511074942648966
30.09.1987;176;137;39;0.000160652577477832;0.00286749581623873;0.00525511236918923;0.00186407860962595;0.131;0.302628206787621;0.508462574421538
01.10.1987;162;176;-14;-0.00777245166630387;0.000160652577477832;-0.00369718893154185;0.00525511236918923;0.741;0.302728386115036;0.506913447463559
02.10.1987;165;162;3;-0.00603360219697103;-0.00777245166630387;0.00258893556316637;-0.00369718893154185;-0.289;0.23171767365368;0.50710050248993
05.10.1987;163;165;-2;-0.00588696355579277;-0.00603360219697103;0.00037085236541826;0.00258893556316637;0.201;0.23115916739657;0.508474223082994
06.10.1987;183;163;20;0.00859567966724199;-0.00588696355579277;-0.00591617404382984;0.00037085236541826;1.457;0.233543771121962;0.508820333418377
07.10.1987;200;183;17;-0.00192092019773435;0.00859567966724199;-0.00591968029668401;-0.00591617404382984;0.327;0.238575434286859;0.385572240967797
08.10.1987;187;200;-13;0.00787833090930863;-0.00192092019773435;-0.00602234882018541;-0.00591968029668401;0.077;0.239106306109213;0.384636259645272
09.10.1987;206;187;19;0.00338086966633544;0.00787833090930863;0.00571027071838281;-0.00602234882018541;-2.213;0.241477574093589;0.388390788533496
12.10.1987;0;206;-206;0.00227330910495597;0.00338086966633544;-0.00256672057633114;0.00571027071838281;-0.353;0.242446567011073;0.398945467871119
13.10.1987;213;0;213;-0.000974908054233014;0.00227330910495597;0.00620913941163639;-0.00256672057633114;-1.313;0.243689670960512;0.399800654232833
14.10.1987;168;213;-45;0.00296841018954423;-0.000974908054233014;0.00238259376065386;0.00620913941163639;-0.793;0.242785816478009;0.40412176660784
15.10.1987;212;168;44;0.00476607328980662;0.00296841018954423;0.00112512398713099;0.00238259376065386;-0.713;0.246717998063803;0.405763965256639
16.10.1987;226;212;14;-0.00123692445642761;0.00476607328980662;0.000520332537637598;0.00112512398713099;1.317;0.248671155011361;0.40747149323832
19.10.1987;292;226;66;0.0495632627031813;-0.00123692445642761;-0.00057925937856913;0.000520332537637598;-2.413;0.247018823680823;0.406671607677954
20.10.1987;301;292;9;-0.048560640012477;0.0495632627031813;0.00171376947861246;-0.00057925937856913;-2.233;0.306265677315861;0.416402479733052
21.10.1987;259;301;-42;-0.00496275080088945;-0.048560640012477;-0.00929515570291463;0.00171376947861246;-4.843;0.273810523666429;0.421422443280088
22.10.1987;276;259;17;0.0107821700579746;-0.00496275080088945;0.0230270889620117;-0.00929515570291463;-17.413;0.271899792284212;0.423296009873344
23.10.1987;240;276;-36;0.00982307676320406;0.0107821700579746;-0.0594798599179904;0.0230270889620117;0.747;0.277925784015117;0.570906129008424
26.10.1987;247;240;7;0.0068254392596611;0.00982307676320406;0.0098010753971782;-0.0594798599179904;8.597;0.278485628560363;0.487452109422351
27.10.1987;264;247;17;-0.0245013388515636;0.0068254392596611;0.00235451856315843;0.0098010753971782;-3.943;0.280514305016526;0.486092007554007
28.10.1987;278;264;14;-0.0108897280161222;-0.0245013388515636;0.00796330917963996;0.00235451856315843;-0.583;0.278952303370556;0.498180752894526
29.10.1987;272;278;-6;-0.0214064120020269;-0.0108897280161222;-0.0117521724630591;0.00796330917963996;-8.283;0.276083877507696;0.499006643243317
30.10.1987;236;272;-36;-0.0101023573537453;-0.0214064120020269;-0.0251004156903275;-0.0117521724630591;1.587;0.275669211781565;0.499485549140059
02.11.1987;213;236;-23;0.00576484905109331;-0.0101023573537453;-0.0114129136415879;-0.0251004156903275;-0.163;0.275999211020956;0.495126669884584
03.11.1987;212;213;-1;0.00839065118275739;0.00576484905109331;-0.0134730492126065;-0.0114129136415879;4.757;0.274298228293338;0.488447993359141
04.11.1987;202;212;-10;0.00426651392298209;0.00839065118275739;-0.00339237968283331;-0.0134730492126065;3.637;0.275435251178497;0.485669942349289
05.11.1987;173;202;-29;-0.012999567075326;0.00426651392298209;0.00880828569916928;-0.00339237968283331;1.277;0.275802755073531;0.484866523965965
06.11.1987;146;173;-27;0.00967013951328194;-0.012999567075326;0.00531633048901339;0.00880828569916928;-1.853;0.275627315727274;0.481912280965736
09.11.1987;167;146;21;0.00680462384091383;0.00967013951328194;0.0035337025641563;0.00531633048901339;-0.583;0.276039538844757;0.484164713992411
10.11.1987;177;167;10;0.00747108133286283;0.00680462384091383;-0.00984637185315846;0.0035337025641563;2.127;0.276793906781846;0.484833477094749
11.11.1987;0;177;-177;-0.00407351550727035;0.00747108133286283;0.00886786739359622;-0.00984637185315846;-1.103;0.277350444105997;0.484114785554085
12.11.1987;154;0;154;-0.00829066279896913;-0.00407351550727035;0.00299715303350399;0.00886786739359622;-2.463;0.278179137618329;0.484905995641226
13.11.1987;153;154;-1;0.00666636263492996;-0.00829066279896913;0.00492346760703495;0.00299715303350399;-1.723;0.279503142387889;0.486706362312436
16.11.1987;163;153;10;-0.00616923159215119;0.00666636263492996;-0.00253573483893474;0.00492346760703495;1.017;0.279824861450706;0.487645676109403
17.11.1987;174;163;11;0.00448323828493238;-0.00616923159215119;-0.00421159534165046;-0.00253573483893474;2.417;0.280024048731059;0.489349446826705
18.11.1987;173;174;-1;-0.00555038860594214;0.00448323828493238;0.00640565980965052;-0.00421159534165046;-0.783;0.280616100433025;0.491929263553182
19.11.1987;184;173;11;0.00173544752986287;-0.00555038860594214;-0.00653097155451951;0.00640565980965052;0.297;0.280829757169646;0.492281070412504
20.11.1987;178;184;-6;-0.00882991542074477;0.00173544752986287;0.0019833353662496;-0.00653097155451951;-1.453;0.280775924247316;0.492654574421194
23.11.1987;172;178;-6;0.00335211835135806;-0.00882991542074477;-0.00466011039805007;0.0019833353662496;0.887;0.280652830394024;0.493679754211263
24.11.1987;173;172;1;-0.00283928213011355;0.00335211835135806;-0.00204454692840225;-0.00466011039805007;-1.963;0.280648952952468;0.493716384253304
25.11.1987;186;173;13;-0.00320414786515692;-0.00283928213011355;-0.00876154924520259;-0.00204454692840225;0.547;0.281163630356989;0.493518156087423
27.11.1987;212;186;26;0.019000914938085;-0.00320414786515692;0.00427437643618248;-0.00876154924520259;0.337;0.280836080131232;0.493043945761645
30.11.1987;279;212;67;-0.00302312618792715;0.019000914938085;-0.000789648680144611;0.00427437643618248;1.317;0.281492148383413;0.493000151496948
01.12.1987;226;279;-53;0.00258483536032992;-0.00302312618792715;-0.00428056031042732;-0.000789648680144611;-0.583;0.281456383527465;0.49400529884526
02.12.1987;238;226;12;-0.00122674570240704;0.00258483536032992;0.0188645767329381;-0.00428056031042732;-1.183;0.281716874120886;0.493556300821006
03.12.1987;251;238;13;0.00866229855197495;-0.00122674570240704;-0.0114438845991855;0.0188645767329381;-3.973;0.281294336998845;0.494674304239624
04.12.1987;238;251;-13;-0.00737352941194435;0.00866229855197495;0.00368091375825008;-0.0114438845991855;0.528;0.282452626789993;0.494951493108433
07.12.1987;205;238;-33;-0.0134267130269163;-0.00737352941194435;0.000404699838949696;0.00368091375825008;0.408;0.281555545467658;0.487057567628222
08.12.1987;220;205;15;-0.00628249655964128;-0.0134267130269163;0.00338905302232634;0.000404699838949696;-3.042;0.282345146206858;0.485953513683427
09.12.1987;230;220;10;-0.0120100418264185;-0.00628249655964128;-0.0109641575747533;0.00338905302232634;-1.002;0.283751620449297;0.488750346114679
10.12.1987;220;230;-10;0.00196506344087129;-0.0120100418264185;-0.0109940113702476;-0.0109641575747533;1.648;0.284903449171999;0.486505713168673
11.12.1987;239;220;19;0.00762199139096055;0.00196506344087129;-0.000986612356037413;-0.0109940113702476;2.298;0.283894562047632;0.487819800476781
14.12.1987;253;239;14;-0.0130570319096916;0.00762199139096055;-0.00880185716025844;-0.000986612356037413;1.678;0.283152546665114;0.490408657456413
15.12.1987;245;253;-8;-0.00862815481532056;-0.0130570319096916;0.000875846515615206;-0.00880185716025844;-1.652;0.284280817111177;0.491967116395036
16.12.1987;218;245;-27;0.00323770188291916;-0.00862815481532056;0.00977642849181986;0.000875846515615206;0.558;0.283631094493662;0.489973094504934
17.12.1987;213;218;-5;0.00148650469979833;0.00323770188291916;-0.00846453960850671;0.00977642849181986;2.728;0.284255057122237;0.488379481742811
18.12.1987;226;213;13;-0.006524929133674;0.00148650469979833;-0.00845300376685399;-0.00846453960850671;0.428;0.2846417628123;0.490224322691008
21.12.1987;207;226;-19;-0.00764961168773741;-0.006524929133674;0.00921939287030863;-0.00845300376685399;2.038;0.285361145611649;0.488303188215296
22.12.1987;201;207;-6;0.00342542656201678;-0.00764961168773741;-0.00120193243147069;0.00921939287030863;-1.392;0.285606373006146;0.489192683638379
23.12.1987;222;201;21;-0.00108294129357917;0.00342542656201678;-0.00379287269660253;-0.00120193243147069;2.228;0.285609716067336;0.489965258726168
24.12.1987;220;222;-2;0.00194339432204851;-0.00108294129357917;-0.00811859091685019;-0.00379287269660253;0.368;0.285339920507068;0.491687480650304
28.12.1987;0;220;-220;0.0130906977176272;0.00194339432204851;0.00379173679768951;-0.00811859091685019;-0.032;0.28538499363456;0.492128001638841
29.12.1987;210;0;210;-0.00787351096136519;0.0130906977176272;0.000839087962515351;0.00379173679768951;1.218;0.286515816801796;0.492028351137375
30.12.1987;173;210;-37;-0.00448242550991579;-0.00787351096136519;0.00214787943069396;0.000839087962515351;-0.142;0.287215151517007;0.491391335831078
31.12.1987;176;173;3;0.00490085387785072;-0.00448242550991579;0.00962301279813351;0.00214787943069396;-2.352;0.28839581979309;0.491318082519949
04.01.1988;150;176;-26;-0.00229976184085809;0.00490085387785072;-0.00917032963408523;0.00962301279813351;-0.342;0.288224737888616;0.4935143576659
05.01.1988;132;150;-18;0.00449248749313502;-0.00229976184085809;-0.00257205511185798;-0.00917032963408523;1.218;0.286742179508276;0.494378919627817
06.01.1988;154;132;22;0.00251907355366015;0.00449248749313502;0.00528218434562047;-0.00257205511185798;-0.172;0.286829684228457;0.496316926947628
07.01.1988;159;154;5;-0.0021557298297421;0.00251907355366015;0.00217742517657704;0.00528218434562047;3.355;0.286539469601941;0.496023221085215
08.01.1988;144;159;-15;0.0258245495342136;-0.0021557298297421;0.00715407095740102;0.00217742517657704;1.235;0.286460460731171;0.505368665574553
11.01.1988;162;144;18;-0.0165019276446318;0.0258245495342136;0.00336839347582374;0.00715407095740102;0.285;0.293059580203113;0.505620177111506
12.01.1988;150;162;-12;0.00716613915332143;-0.0165019276446318;-0.0012935047300787;0.00336839347582374;0.755;0.292783892482804;0.504962570297682
13.01.1988;158;150;8;0.00883309181417991;0.00716613915332143;0.0164110406076504;-0.0012935047300787;-5.645;0.292589008740103;0.504847650678532
14.01.1988;143;158;-15;0.00111256264901331;0.00883309181417991;-0.0164656768416807;0.0164110406076504;0.915;0.292261381336733;0.518060668050929
15.01.1988;143;143;0;-0.00504754338585088;0.00111256264901331;0.00579427014869965;-0.0164656768416807;-0.865;0.291748889355097;0.517281577743959
18.01.1988;0;143;-143;0.00237841619966987;-0.00504754338585088;0.0101069027898789;0.00579427014869965;0.205;0.291600531550528;0.516613938791842
19.01.1988;123;0;123;0.00683012926222942;0.00237841619966987;0.0014111927937085;0.0101069027898789;0.095;0.291992961316568;0.515964340084279
20.01.1988;144;123;21;0.0135651354001995;0.00683012926222942;-0.00169031474397664;0.0014111927937085;2.325;0.29151339875787;0.515034042276555
21.01.1988;137;144;-7;-0.00420461705982368;0.0135651354001995;0.0022865921984888;-0.00169031474397664;0.045;0.292459774820185;0.515030242247325
22.01.1988;132;137;-5;0.00286768564363234;-0.00420461705982368;0.00609779234706746;0.0022865921984888;-0.685;0.292434154631883;0.515674417009394
